"document","topic","gamma"
"Section III Part D MailOrder Refill Consent Policy Solicitation for Comments",52,4.64978599148723e-05
"Section II Plans with Low Enrollment",52,6.64567796688343e-05
"Section II Special Needs Plan SNP Legislative Sunset Provision",52,0.000121744151105917
"Section II Cost Plan Transition to MA under MACRA",52,0.000100074955236254
"Section II Medicare Advantage MA Uniformity Flexibility",52,4.29462330969983e-05
"Section II Medicare Diabetes Prevention Program MDPP Services Clarification",52,8.49540208714017e-05
"Section III Low Enrollment Plans Standalone PDPs only",52,8.77451686244445e-05
"Section B  Encounter Data as a Diagnosis Source for 2019",52,0.000115180968037239
"Section C  IME Phase Out",52,9.55972402376742e-05
"Section F  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap",52,0.000116436376611055
"Section I Plan Finder Civil Money Penalty CMP Icon or Other Type of Notice",52,7.92798190055739e-05
"Section II Medicare Advantage MA Segmented Service Area Options",52,0.000157684553809094
"Section II Outpatient Observation Services",52,0.000137403006980564
"Section II Overview of CY 2019 Benefits and Bid Review",52,5.54236212702204e-05
"Section II Transparency  Timeliness with Prior Authorization Processes",52,8.49540208714011e-05
"Section III LIS Enrollee Costsharing for OutofNetwork Part D Drugs",52,6.44520235932699e-05
"Section III Part D Benefit Parameters for NonDefined Standard Plans",52,4.67011312075467e-05
"Section M  Medical Loss Ratio Credibility Adjustment",52,0.000109289225494871
"Section D  Retiree Drug Subsidy Amounts",52,0.000202525638116999
"Section II Cost Plan Competition Requirements",52,0.000155390886723451
"Section F  Location of Network Areas for PFFS Plans in Plan Year 2020",52,0.000104992750043333
"Section I Enforcement Actions for Provider Directories",52,0.000112749650908273
"Section II Enhanced Disease Management EDM for Dual Eligible Special Needs Plans DSNPs and Institutional Special Needs Plans ISNPs",52,0.000107097914381205
"Section II Rewards and Incentives for Completion of a Health Risk Assessment HRA",52,6.9937381392442e-05
"Section III Coordination of Benefits COB User Fee",52,0.993403790423601
"Section III Medication Therapy Management MTM Annual Cost Threshold",52,0.00013395706825395
"Section III Specialty Tiers",52,0.000146846798894407
"Section K  Medicare Advantage Coding Pattern Adjustment",52,0.000155390886723441
"Section I Annual Calendar",52,7.27968743704792e-05
"Section II Part C Optional Supplemental Benefits",52,0.000146846798894396
"Section N  Encounter Data as a Diagnosis Source for 2019",52,0.000110418855641854
"Section A  MA Growth Percentage",52,0.000184990281197268
"Section G  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount",52,0.000255888505251647
"Section I New Medicare Card Project formerly the Social Security Number Removal Initiative SSNRI",52,0.000157684553809104
"Section II Coverage of Supervised Exercise Therapy SET for Symptomatic Peripheral Artery Disease PAD",52,0.000139193325615784
"Section II Meaningful Difference Substantially Duplicative Plan Offerings",52,0.000146846798894419
"Section II Special Needs Plan SNPSpecific Networks Research and Development",52,0.000170249501683253
"Section III Benefit Review",52,0.000178797909335905
"Section III Timely Updates to LIS Status Based on Best Available Evidence",52,0.000129100489218328
"Section H  CMSHCC Risk Adjustment Model for CY 2019",52,0.000244190155322221
"Section II Employer Group Waiver Plans",52,0.000255888505251647
"Section I Enhancements to the 2019 Star Ratings and Future Measurement Concepts",53,1.12240637172482e-06
"Section III Improving Drug Utilization Review Controls in Medicare Part D",53,3.5707491086351e-06
"Section I Validation Audits",53,9.14819177606634e-06
"Section A  MA Benchmark Quality Bonus Payments and Rebate",53,9.43085550200039e-06
"Section B  Calculation of Fee for Service Cost",53,7.08056098535839e-06
"Section L  Normalization Factors",53,1.22124123511521e-05
"Section IV  MedicareMedicaid Plans",53,0.999523751947327
"Section G  MA Employer Group Waiver Plans",53,1.0274396181955e-05
"Section E  Estimated Total Covered Part D Spending at OutofPocket Threshold for Applicable Beneficiaries",53,8.15636477128467e-06
"Section I  ESRD Risk Adjustment Model for CY 2019",53,1.46390038446796e-05
"Section III CY 2019 Formulary Submission Window",53,1.53323496010127e-05
"Section I Incomplete and Inaccurate Bid Submissions",53,2.85828596834029e-05
"Section II Total Beneficiary Cost TBC",53,1.63909734090586e-05
"Section E  Clinical Trials",53,2.47431044323707e-05
"Section H  Enhanced Medication Therapy Management MTM Model",53,1.06641420411275e-05
"Section II Improving Beneficiary Communications and Reducing Burden for Integrated DSNPs",53,1.94321484787223e-05
"Section II Part C Cost Sharing Standards",53,1.79921186533564e-05
"Section III Using the Best Available Information when making B vs D Coverage Determinations for Immunosuppressants and Inhalation Durable Medical Equipment DME Supply Drugs",53,2.69258731000347e-05
"Section II Maximum OutofPocket MOOP Limits",53,3.05442405495112e-05
"Section O  Quality Payment Program",53,3.08085038644078e-05
"Section C  Part D Risk Sharing",53,3.18178732419625e-05
"Section D  Medicare Part D Benefit Parameters Annual Adjustments for Defined Standard Benefit in 2019",53,1.55782940242179e-05
"Section I Audit of the Sponsoring Organizations Compliance Program Effectiveness",53,4.16080721782439e-05
"Section E  Reduced Coinsurance for Applicable Beneficiaries in the Coverage Gap",53,4.36481186139909e-05
"Section III Improving Access to Part D Vaccines",53,3.44886419078781e-05
"Section II Health Related Supplemental Benefits",53,4.05037728773694e-05
"Section II Per Member Per Month PMPM Actuarial Equivalent AE Cost Sharing Limits",53,4.58985262887238e-05
"Section I Innovations in Health Plan Design",53,3.93113798225168e-05
"Section II Parts A and B Costsharing for Individuals Enrolled in the Qualified Medicare Beneficiary QMB Program",53,3.94565753904673e-05
"Section II Encounter Data Listening Forums Monitoring and Compliance Activities",53,3.91672489419155e-05
"Section III Tier Composition",53,6.220039560386e-05
"Section J  Frailty Adjustment for PACE organizations and FIDE SNPs",53,5.45742075431996e-05
"Section A  Update of the RxHCC Model",53,2.78380251832041e-05
"Section B  FFS Growth Percentage",53,4.64978599148585e-05
"Section I Plan Corrections",53,5.11755383537136e-05
"Section III Expanding the Part D OTC Program",53,6.81526703144386e-05
"Section D  ESRD Rates",53,4.60965800667944e-05
"Section II Tiered Cost Sharing of Medical Benefits",53,6.94824975903563e-05
"Section III Part D MailOrder Refill Consent Policy Solicitation for Comments",53,4.64978599148564e-05
"Section II Plans with Low Enrollment",53,6.64567796688272e-05
"Section II Special Needs Plan SNP Legislative Sunset Provision",53,0.000121744151105914
"Section II Cost Plan Transition to MA under MACRA",53,0.000100074955236251
"Section II Medicare Advantage MA Uniformity Flexibility",53,4.29462330969799e-05
"Section II Medicare Diabetes Prevention Program MDPP Services Clarification",53,8.49540208714077e-05
"Section III Low Enrollment Plans Standalone PDPs only",53,8.77451686244286e-05
"Section B  Encounter Data as a Diagnosis Source for 2019",53,0.000115180968037235
"Section C  IME Phase Out",53,9.55972402376502e-05
"Section F  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap",53,0.000116436376611055
"Section I Plan Finder Civil Money Penalty CMP Icon or Other Type of Notice",53,7.92798190055702e-05
"Section II Medicare Advantage MA Segmented Service Area Options",53,0.000157684553809091
"Section II Outpatient Observation Services",53,0.000137403006980561
"Section II Overview of CY 2019 Benefits and Bid Review",53,5.54236212702053e-05
"Section II Transparency  Timeliness with Prior Authorization Processes",53,8.49540208713955e-05
"Section III LIS Enrollee Costsharing for OutofNetwork Part D Drugs",53,6.44520235932655e-05
"Section III Part D Benefit Parameters for NonDefined Standard Plans",53,4.67011312075405e-05
"Section M  Medical Loss Ratio Credibility Adjustment",53,0.000109289225494866
"Section D  Retiree Drug Subsidy Amounts",53,0.000202525638116991
"Section II Cost Plan Competition Requirements",53,0.000155390886723447
"Section F  Location of Network Areas for PFFS Plans in Plan Year 2020",53,0.000104992750043323
"Section I Enforcement Actions for Provider Directories",53,0.000112749650908271
"Section II Enhanced Disease Management EDM for Dual Eligible Special Needs Plans DSNPs and Institutional Special Needs Plans ISNPs",53,0.000107097914381193
"Section II Rewards and Incentives for Completion of a Health Risk Assessment HRA",53,6.99373813924295e-05
"Section III Coordination of Benefits COB User Fee",53,9.55972402376655e-05
"Section III Medication Therapy Management MTM Annual Cost Threshold",53,0.000133957068253937
"Section III Specialty Tiers",53,0.000146846798894397
"Section K  Medicare Advantage Coding Pattern Adjustment",53,0.000155390886723437
"Section I Annual Calendar",53,7.27968743704611e-05
"Section II Part C Optional Supplemental Benefits",53,0.000146846798894385
"Section N  Encounter Data as a Diagnosis Source for 2019",53,0.000110418855641846
"Section A  MA Growth Percentage",53,0.000184990281197266
"Section G  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount",53,0.000255888505251645
"Section I New Medicare Card Project formerly the Social Security Number Removal Initiative SSNRI",53,0.000157684553809115
"Section II Coverage of Supervised Exercise Therapy SET for Symptomatic Peripheral Artery Disease PAD",53,0.000139193325615767
"Section II Meaningful Difference Substantially Duplicative Plan Offerings",53,0.000146846798894404
"Section II Special Needs Plan SNPSpecific Networks Research and Development",53,0.000170249501683247
"Section III Benefit Review",53,0.000178797909335889
"Section III Timely Updates to LIS Status Based on Best Available Evidence",53,0.000129100489218303
"Section H  CMSHCC Risk Adjustment Model for CY 2019",53,0.000244190155322217
"Section II Employer Group Waiver Plans",53,0.000255888505251647
"Section I Enhancements to the 2019 Star Ratings and Future Measurement Concepts",54,1.12240637206035e-06
"Section III Improving Drug Utilization Review Controls in Medicare Part D",54,0.635985421188972
"Section I Validation Audits",54,9.14819177607448e-06
"Section A  MA Benchmark Quality Bonus Payments and Rebate",54,9.43085550199528e-06
"Section B  Calculation of Fee for Service Cost",54,7.08056098536633e-06
"Section L  Normalization Factors",54,1.22124123511523e-05
"Section IV  MedicareMedicaid Plans",54,6.90214569095785e-06
"Section G  MA Employer Group Waiver Plans",54,1.02743961819507e-05
"Section E  Estimated Total Covered Part D Spending at OutofPocket Threshold for Applicable Beneficiaries",54,8.1563647712979e-06
"Section I  ESRD Risk Adjustment Model for CY 2019",54,1.4639003844682e-05
"Section III CY 2019 Formulary Submission Window",54,1.53323496013098e-05
"Section I Incomplete and Inaccurate Bid Submissions",54,2.8582859683381e-05
"Section II Total Beneficiary Cost TBC",54,1.63909734090513e-05
"Section E  Clinical Trials",54,2.47431044323745e-05
"Section H  Enhanced Medication Therapy Management MTM Model",54,1.06641420411414e-05
"Section II Improving Beneficiary Communications and Reducing Burden for Integrated DSNPs",54,1.94321484787353e-05
"Section II Part C Cost Sharing Standards",54,1.79921186533498e-05
"Section III Using the Best Available Information when making B vs D Coverage Determinations for Immunosuppressants and Inhalation Durable Medical Equipment DME Supply Drugs",54,2.69258731000364e-05
"Section II Maximum OutofPocket MOOP Limits",54,3.0544240549502e-05
"Section O  Quality Payment Program",54,3.08085038644062e-05
"Section C  Part D Risk Sharing",54,3.1817873241969e-05
"Section D  Medicare Part D Benefit Parameters Annual Adjustments for Defined Standard Benefit in 2019",54,1.55782940242155e-05
"Section I Audit of the Sponsoring Organizations Compliance Program Effectiveness",54,4.16080721782474e-05
"Section E  Reduced Coinsurance for Applicable Beneficiaries in the Coverage Gap",54,4.36481186139944e-05
"Section III Improving Access to Part D Vaccines",54,3.4488641907858e-05
"Section II Health Related Supplemental Benefits",54,4.05037728773567e-05
"Section II Per Member Per Month PMPM Actuarial Equivalent AE Cost Sharing Limits",54,4.58985262887241e-05
"Section I Innovations in Health Plan Design",54,3.93113798225102e-05
"Section II Parts A and B Costsharing for Individuals Enrolled in the Qualified Medicare Beneficiary QMB Program",54,3.94565753904766e-05
"Section II Encounter Data Listening Forums Monitoring and Compliance Activities",54,3.91672489419184e-05
"Section III Tier Composition",54,6.22003956038583e-05
"Section J  Frailty Adjustment for PACE organizations and FIDE SNPs",54,5.4574207543186e-05
"Section A  Update of the RxHCC Model",54,2.78380251831887e-05
"Section B  FFS Growth Percentage",54,4.64978599148609e-05
"Section I Plan Corrections",54,5.11755383537174e-05
"Section III Expanding the Part D OTC Program",54,6.81526703144288e-05
"Section D  ESRD Rates",54,4.60965800667859e-05
"Section II Tiered Cost Sharing of Medical Benefits",54,6.9482497590346e-05
"Section III Part D MailOrder Refill Consent Policy Solicitation for Comments",54,4.64978599148668e-05
"Section II Plans with Low Enrollment",54,6.64567796688179e-05
"Section II Special Needs Plan SNP Legislative Sunset Provision",54,0.000121744151105902
"Section II Cost Plan Transition to MA under MACRA",54,0.000100074955236245
"Section II Medicare Advantage MA Uniformity Flexibility",54,4.29462330969767e-05
"Section II Medicare Diabetes Prevention Program MDPP Services Clarification",54,8.49540208713886e-05
"Section III Low Enrollment Plans Standalone PDPs only",54,8.77451686244274e-05
"Section B  Encounter Data as a Diagnosis Source for 2019",54,0.000115180968037231
"Section C  IME Phase Out",54,9.55972402376615e-05
"Section F  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap",54,0.000116436376611051
"Section I Plan Finder Civil Money Penalty CMP Icon or Other Type of Notice",54,7.92798190055665e-05
"Section II Medicare Advantage MA Segmented Service Area Options",54,0.00015768455380909
"Section II Outpatient Observation Services",54,0.000137403006980549
"Section II Overview of CY 2019 Benefits and Bid Review",54,5.54236212701977e-05
"Section II Transparency  Timeliness with Prior Authorization Processes",54,8.49540208713893e-05
"Section III LIS Enrollee Costsharing for OutofNetwork Part D Drugs",54,6.44520235932609e-05
"Section III Part D Benefit Parameters for NonDefined Standard Plans",54,4.67011312075213e-05
"Section M  Medical Loss Ratio Credibility Adjustment",54,0.000109289225494862
"Section D  Retiree Drug Subsidy Amounts",54,0.00020252563811699
"Section II Cost Plan Competition Requirements",54,0.000155390886723439
"Section F  Location of Network Areas for PFFS Plans in Plan Year 2020",54,0.000104992750043322
"Section I Enforcement Actions for Provider Directories",54,0.000112749650908263
"Section II Enhanced Disease Management EDM for Dual Eligible Special Needs Plans DSNPs and Institutional Special Needs Plans ISNPs",54,0.000107097914381192
"Section II Rewards and Incentives for Completion of a Health Risk Assessment HRA",54,6.99373813924228e-05
"Section III Coordination of Benefits COB User Fee",54,9.55972402376608e-05
"Section III Medication Therapy Management MTM Annual Cost Threshold",54,0.000133957068253926
"Section III Specialty Tiers",54,0.000146846798894385
"Section K  Medicare Advantage Coding Pattern Adjustment",54,0.000155390886723439
"Section I Annual Calendar",54,7.27968743704521e-05
"Section II Part C Optional Supplemental Benefits",54,0.000146846798894385
"Section N  Encounter Data as a Diagnosis Source for 2019",54,0.000110418855641841
"Section A  MA Growth Percentage",54,0.000184990281197269
"Section G  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount",54,0.000255888505251646
"Section I New Medicare Card Project formerly the Social Security Number Removal Initiative SSNRI",54,0.000157684553809096
"Section II Coverage of Supervised Exercise Therapy SET for Symptomatic Peripheral Artery Disease PAD",54,0.000139193325615769
"Section II Meaningful Difference Substantially Duplicative Plan Offerings",54,0.000146846798894387
"Section II Special Needs Plan SNPSpecific Networks Research and Development",54,0.000170249501683249
"Section III Benefit Review",54,0.000178797909335893
"Section III Timely Updates to LIS Status Based on Best Available Evidence",54,0.000129100489218298
"Section H  CMSHCC Risk Adjustment Model for CY 2019",54,0.00024419015532222
"Section II Employer Group Waiver Plans",54,0.000255888505251649
"Section I Enhancements to the 2019 Star Ratings and Future Measurement Concepts",55,1.12240637191745e-06
"Section III Improving Drug Utilization Review Controls in Medicare Part D",55,3.57074910861627e-06
"Section I Validation Audits",55,9.14819177592929e-06
"Section A  MA Benchmark Quality Bonus Payments and Rebate",55,9.43085550200263e-06
"Section B  Calculation of Fee for Service Cost",55,7.08056098538003e-06
"Section L  Normalization Factors",55,1.2212412351155e-05
"Section IV  MedicareMedicaid Plans",55,6.9021456907066e-06
"Section G  MA Employer Group Waiver Plans",55,1.02743961819578e-05
"Section E  Estimated Total Covered Part D Spending at OutofPocket Threshold for Applicable Beneficiaries",55,8.15636477129226e-06
"Section I  ESRD Risk Adjustment Model for CY 2019",55,1.46390038446792e-05
"Section III CY 2019 Formulary Submission Window",55,1.53323496013244e-05
"Section I Incomplete and Inaccurate Bid Submissions",55,2.85828596829504e-05
"Section II Total Beneficiary Cost TBC",55,1.63909734090634e-05
"Section E  Clinical Trials",55,2.47431044323805e-05
"Section H  Enhanced Medication Therapy Management MTM Model",55,1.06641420411493e-05
"Section II Improving Beneficiary Communications and Reducing Burden for Integrated DSNPs",55,1.94321484787451e-05
"Section II Part C Cost Sharing Standards",55,1.79921186533569e-05
"Section III Using the Best Available Information when making B vs D Coverage Determinations for Immunosuppressants and Inhalation Durable Medical Equipment DME Supply Drugs",55,2.69258731000328e-05
"Section II Maximum OutofPocket MOOP Limits",55,3.05442405495195e-05
"Section O  Quality Payment Program",55,3.08085038644118e-05
"Section C  Part D Risk Sharing",55,3.18178732419673e-05
"Section D  Medicare Part D Benefit Parameters Annual Adjustments for Defined Standard Benefit in 2019",55,1.55782940242178e-05
"Section I Audit of the Sponsoring Organizations Compliance Program Effectiveness",55,4.16080721782512e-05
"Section E  Reduced Coinsurance for Applicable Beneficiaries in the Coverage Gap",55,4.36481186139912e-05
"Section III Improving Access to Part D Vaccines",55,3.4488641907878e-05
"Section II Health Related Supplemental Benefits",55,4.0503772877373e-05
"Section II Per Member Per Month PMPM Actuarial Equivalent AE Cost Sharing Limits",55,4.58985262887357e-05
"Section I Innovations in Health Plan Design",55,3.93113798225242e-05
"Section II Parts A and B Costsharing for Individuals Enrolled in the Qualified Medicare Beneficiary QMB Program",55,3.94565753904975e-05
"Section II Encounter Data Listening Forums Monitoring and Compliance Activities",55,3.91672489419302e-05
"Section III Tier Composition",55,6.22003956038681e-05
"Section J  Frailty Adjustment for PACE organizations and FIDE SNPs",55,5.45742075431976e-05
"Section A  Update of the RxHCC Model",55,2.78380251832065e-05
"Section B  FFS Growth Percentage",55,4.6497859914869e-05
"Section I Plan Corrections",55,0.996468887853593
"Section III Expanding the Part D OTC Program",55,6.81526703144507e-05
"Section D  ESRD Rates",55,4.60965800667881e-05
"Section II Tiered Cost Sharing of Medical Benefits",55,6.94824975903521e-05
"Section III Part D MailOrder Refill Consent Policy Solicitation for Comments",55,4.64978599148625e-05
"Section II Plans with Low Enrollment",55,6.64567796688351e-05
"Section II Special Needs Plan SNP Legislative Sunset Provision",55,0.000121744151105922
"Section II Cost Plan Transition to MA under MACRA",55,0.000100074955236249
"Section II Medicare Advantage MA Uniformity Flexibility",55,4.29462330969921e-05
"Section II Medicare Diabetes Prevention Program MDPP Services Clarification",55,8.49540208713975e-05
"Section III Low Enrollment Plans Standalone PDPs only",55,8.77451686244474e-05
"Section B  Encounter Data as a Diagnosis Source for 2019",55,0.000115180968037238
"Section C  IME Phase Out",55,9.55972402376602e-05
"Section F  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap",55,0.000116436376611053
"Section I Plan Finder Civil Money Penalty CMP Icon or Other Type of Notice",55,7.92798190055739e-05
"Section II Medicare Advantage MA Segmented Service Area Options",55,0.000157684553809091
"Section II Outpatient Observation Services",55,0.000137403006980559
"Section II Overview of CY 2019 Benefits and Bid Review",55,5.54236212702221e-05
"Section II Transparency  Timeliness with Prior Authorization Processes",55,8.49540208714097e-05
"Section III LIS Enrollee Costsharing for OutofNetwork Part D Drugs",55,6.44520235932693e-05
"Section III Part D Benefit Parameters for NonDefined Standard Plans",55,4.67011312075443e-05
"Section M  Medical Loss Ratio Credibility Adjustment",55,0.000109289225494866
"Section D  Retiree Drug Subsidy Amounts",55,0.000202525638116989
"Section II Cost Plan Competition Requirements",55,0.000155390886723447
"Section F  Location of Network Areas for PFFS Plans in Plan Year 2020",55,0.000104992750043324
"Section I Enforcement Actions for Provider Directories",55,0.000112749650908274
"Section II Enhanced Disease Management EDM for Dual Eligible Special Needs Plans DSNPs and Institutional Special Needs Plans ISNPs",55,0.000107097914381204
"Section II Rewards and Incentives for Completion of a Health Risk Assessment HRA",55,6.99373813924423e-05
"Section III Coordination of Benefits COB User Fee",55,9.55972402376721e-05
"Section III Medication Therapy Management MTM Annual Cost Threshold",55,0.000133957068253935
"Section III Specialty Tiers",55,0.000146846798894394
"Section K  Medicare Advantage Coding Pattern Adjustment",55,0.000155390886723447
"Section I Annual Calendar",55,7.27968743704713e-05
"Section II Part C Optional Supplemental Benefits",55,0.000146846798894406
"Section N  Encounter Data as a Diagnosis Source for 2019",55,0.000110418855641851
"Section A  MA Growth Percentage",55,0.000184990281197273
"Section G  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount",55,0.000255888505251646
"Section I New Medicare Card Project formerly the Social Security Number Removal Initiative SSNRI",55,0.0001576845538091
"Section II Coverage of Supervised Exercise Therapy SET for Symptomatic Peripheral Artery Disease PAD",55,0.000139193325615778
"Section II Meaningful Difference Substantially Duplicative Plan Offerings",55,0.0001468467988944
"Section II Special Needs Plan SNPSpecific Networks Research and Development",55,0.000170249501683252
"Section III Benefit Review",55,0.00017879790933591
"Section III Timely Updates to LIS Status Based on Best Available Evidence",55,0.000129100489218317
"Section H  CMSHCC Risk Adjustment Model for CY 2019",55,0.000244190155322224
"Section II Employer Group Waiver Plans",55,0.000255888505251665
"Section I Enhancements to the 2019 Star Ratings and Future Measurement Concepts",56,1.12240637198299e-06
"Section III Improving Drug Utilization Review Controls in Medicare Part D",56,3.57074910873222e-06
"Section I Validation Audits",56,9.14819177608122e-06
"Section A  MA Benchmark Quality Bonus Payments and Rebate",56,9.43085550199795e-06
"Section B  Calculation of Fee for Service Cost",56,7.0805609853707e-06
"Section L  Normalization Factors",56,1.22124123511606e-05
"Section IV  MedicareMedicaid Plans",56,6.90214569096331e-06
"Section G  MA Employer Group Waiver Plans",56,1.02743961819611e-05
"Section E  Estimated Total Covered Part D Spending at OutofPocket Threshold for Applicable Beneficiaries",56,8.15636477128989e-06
"Section I  ESRD Risk Adjustment Model for CY 2019",56,1.46390038446778e-05
"Section III CY 2019 Formulary Submission Window",56,1.53323496013189e-05
"Section I Incomplete and Inaccurate Bid Submissions",56,2.85828596834003e-05
"Section II Total Beneficiary Cost TBC",56,1.63909734090526e-05
"Section E  Clinical Trials",56,2.47431044323737e-05
"Section H  Enhanced Medication Therapy Management MTM Model",56,1.06641420411434e-05
"Section II Improving Beneficiary Communications and Reducing Burden for Integrated DSNPs",56,1.94321484787545e-05
"Section II Part C Cost Sharing Standards",56,1.79921186533521e-05
"Section III Using the Best Available Information when making B vs D Coverage Determinations for Immunosuppressants and Inhalation Durable Medical Equipment DME Supply Drugs",56,2.69258731000367e-05
"Section II Maximum OutofPocket MOOP Limits",56,3.05442405495084e-05
"Section O  Quality Payment Program",56,3.08085038644137e-05
"Section C  Part D Risk Sharing",56,3.18178732419737e-05
"Section D  Medicare Part D Benefit Parameters Annual Adjustments for Defined Standard Benefit in 2019",56,1.55782940242298e-05
"Section I Audit of the Sponsoring Organizations Compliance Program Effectiveness",56,4.16080721782521e-05
"Section E  Reduced Coinsurance for Applicable Beneficiaries in the Coverage Gap",56,4.36481186139964e-05
"Section III Improving Access to Part D Vaccines",56,3.44886419078684e-05
"Section II Health Related Supplemental Benefits",56,4.050377287736e-05
"Section II Per Member Per Month PMPM Actuarial Equivalent AE Cost Sharing Limits",56,4.58985262887299e-05
"Section I Innovations in Health Plan Design",56,3.93113798225156e-05
"Section II Parts A and B Costsharing for Individuals Enrolled in the Qualified Medicare Beneficiary QMB Program",56,3.94565753904929e-05
"Section II Encounter Data Listening Forums Monitoring and Compliance Activities",56,3.91672489419122e-05
"Section III Tier Composition",56,6.22003956038621e-05
"Section J  Frailty Adjustment for PACE organizations and FIDE SNPs",56,5.45742075431984e-05
"Section A  Update of the RxHCC Model",56,2.78380251832031e-05
"Section B  FFS Growth Percentage",56,4.64978599148594e-05
"Section I Plan Corrections",56,5.1175538353722e-05
"Section III Expanding the Part D OTC Program",56,6.81526703144484e-05
"Section D  ESRD Rates",56,4.60965800667951e-05
"Section II Tiered Cost Sharing of Medical Benefits",56,6.94824975903555e-05
"Section III Part D MailOrder Refill Consent Policy Solicitation for Comments",56,4.64978599148688e-05
"Section II Plans with Low Enrollment",56,0.995414482202851
"Section II Special Needs Plan SNP Legislative Sunset Provision",56,0.000121744151105917
"Section II Cost Plan Transition to MA under MACRA",56,0.000100074955236253
"Section II Medicare Advantage MA Uniformity Flexibility",56,4.29462330969938e-05
"Section II Medicare Diabetes Prevention Program MDPP Services Clarification",56,8.49540208713981e-05
"Section III Low Enrollment Plans Standalone PDPs only",56,0.993945583364913
"Section B  Encounter Data as a Diagnosis Source for 2019",56,0.000115180968037234
"Section C  IME Phase Out",56,9.5597240237666e-05
"Section F  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap",56,0.000116436376611052
"Section I Plan Finder Civil Money Penalty CMP Icon or Other Type of Notice",56,7.92798190055721e-05
"Section II Medicare Advantage MA Segmented Service Area Options",56,0.000157684553809089
"Section II Outpatient Observation Services",56,0.00013740300698056
"Section II Overview of CY 2019 Benefits and Bid Review",56,5.54236212702055e-05
"Section II Transparency  Timeliness with Prior Authorization Processes",56,8.49540208713988e-05
"Section III LIS Enrollee Costsharing for OutofNetwork Part D Drugs",56,6.44520235932689e-05
"Section III Part D Benefit Parameters for NonDefined Standard Plans",56,4.67011312075454e-05
"Section M  Medical Loss Ratio Credibility Adjustment",56,0.000109289225494864
"Section D  Retiree Drug Subsidy Amounts",56,0.000202525638116992
"Section II Cost Plan Competition Requirements",56,0.000155390886723455
"Section F  Location of Network Areas for PFFS Plans in Plan Year 2020",56,0.000104992750043323
"Section I Enforcement Actions for Provider Directories",56,0.000112749650908284
"Section II Enhanced Disease Management EDM for Dual Eligible Special Needs Plans DSNPs and Institutional Special Needs Plans ISNPs",56,0.0001070979143812
"Section II Rewards and Incentives for Completion of a Health Risk Assessment HRA",56,6.99373813924386e-05
"Section III Coordination of Benefits COB User Fee",56,9.55972402376632e-05
"Section III Medication Therapy Management MTM Annual Cost Threshold",56,0.00013395706825393
"Section III Specialty Tiers",56,0.000146846798894392
"Section K  Medicare Advantage Coding Pattern Adjustment",56,0.000155390886723441
"Section I Annual Calendar",56,7.27968743704675e-05
"Section II Part C Optional Supplemental Benefits",56,0.000146846798894388
"Section N  Encounter Data as a Diagnosis Source for 2019",56,0.000110418855641847
"Section A  MA Growth Percentage",56,0.000184990281197269
"Section G  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount",56,0.000255888505251647
"Section I New Medicare Card Project formerly the Social Security Number Removal Initiative SSNRI",56,0.000157684553809104
"Section II Coverage of Supervised Exercise Therapy SET for Symptomatic Peripheral Artery Disease PAD",56,0.000139193325615775
"Section II Meaningful Difference Substantially Duplicative Plan Offerings",56,0.000146846798894403
"Section II Special Needs Plan SNPSpecific Networks Research and Development",56,0.000170249501683254
"Section III Benefit Review",56,0.000178797909335899
"Section III Timely Updates to LIS Status Based on Best Available Evidence",56,0.000129100489218311
"Section H  CMSHCC Risk Adjustment Model for CY 2019",56,0.00024419015532222
"Section II Employer Group Waiver Plans",56,0.000255888505251652
"Section I Enhancements to the 2019 Star Ratings and Future Measurement Concepts",57,1.12240637185313e-06
"Section III Improving Drug Utilization Review Controls in Medicare Part D",57,3.57074910877591e-06
"Section I Validation Audits",57,9.14819177607221e-06
"Section A  MA Benchmark Quality Bonus Payments and Rebate",57,9.43085550200432e-06
"Section B  Calculation of Fee for Service Cost",57,7.08056098535751e-06
"Section L  Normalization Factors",57,1.22124123511572e-05
"Section IV  MedicareMedicaid Plans",57,6.90214569088767e-06
"Section G  MA Employer Group Waiver Plans",57,1.02743961819639e-05
"Section E  Estimated Total Covered Part D Spending at OutofPocket Threshold for Applicable Beneficiaries",57,8.15636477129842e-06
"Section I  ESRD Risk Adjustment Model for CY 2019",57,1.46390038446763e-05
"Section III CY 2019 Formulary Submission Window",57,1.53323496013303e-05
"Section I Incomplete and Inaccurate Bid Submissions",57,2.85828596834049e-05
"Section II Total Beneficiary Cost TBC",57,1.63909734090486e-05
"Section E  Clinical Trials",57,2.47431044323802e-05
