"Document.ID","Topic","Score","document","gamma"
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section E.  Reduced Coinsurance for Applicable Beneficiaries in the Coverage Gap",3.56438824649255e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section III Expanding the Part D OTC Program",5.52438803782809e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section D.  ESRD Rates",3.65706624378683e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section I Plan Corrections",4.14166098663308e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section A.  Update of the RxHCC Model",2.28230186141182e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section II Tiered Cost Sharing of Medical Benefits",5.75024275519969e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section II Special Needs Plan (SNP) Legislative Sunset Provision",9.40182048514085e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section III Part D Mail Order Refill Consent Policy  Solicitation for Comments",3.59475454098695e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section II Cost Plan Transition to MA under MACRA",7.75934724262988e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section II Plans with Low Enrollment",5.12202792258151e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section III Low Enrollment Plans (Stand alone PDPs only)",6.6054010927324e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section III Part D Benefit Parameters for Non Defined Standard Plans",3.72157628268857e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section M.  Medical Loss Ratio Credibility Adjustment",8.72165228598859e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section II Medicare Advantage (MA) Uniformity Flexibility",3.51978870328305e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section II Medicare Diabetes Prevention Program (MDPP) Services Clarification",7.04664544669162e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section B.  Encounter Data as a Diagnosis Source for 2019",0.000107149320319156
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section B.  FFS Growth Percentage",4.04246404618591e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section C.  IME Phase Out",7.35366337011417e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section II Enhanced Disease Management (EDM) for Dual Eligible Special Needs Plans (D SNPs) and Institutional Special Needs Plans (I SNPs)",8.54502824114395e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section II Overview of CY 2019 Benefits and Bid Review",4.51866045410111e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section II Transparency   Timeliness with Prior Authorization Processes",6.65751080000624e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section III LIS Enrollee Cost sharing for Out of Network Part D Drugs",5.15330566543222e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section D.  Retiree Drug Subsidy Amounts",0.000154110726078869
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section I Plan Finder Civil Money Penalty (CMP) Icon or Other Type of Notice",6.5035911989803e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section II Cost Plan Competition Requirements",0.000117601526802601
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section II Medicare Advantage (MA) Segmented Service Area Options",0.000128331672655975
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section F.  Location of Network Areas for PFFS Plans in Plan Year 2020",7.9794507696647e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section H.  Enhanced Medication Therapy Management (MTM) Model",5.78969296091928e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section I Enforcement Actions for Provider Directories",0.000100753072474108
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section II Rewards and Incentives for Completion of a Health Risk Assessment (HRA)",5.45299484270704e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section II Special Needs Plan (SNP) Specific Networks Research and Development",0.000146106292559707
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section III Coordination of Benefits (COB) User Fee",7.68865316734804e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section III Medication Therapy Management (MTM) Annual Cost Threshold",0.0001019704923136
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section K.  Medicare Advantage Coding Pattern Adjustment",0.00010449577977768
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section II Outpatient Observation Services",0.000109941138994698
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section II Part C Optional Supplemental Benefits",0.00011441274415612
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section F.  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap",0.000104495779777678
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section I Annual Calendar",5.38342337295211e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section III Specialty Tiers",0.0001245438156351
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section N.  Encounter Data as a Diagnosis Source for 2019",9.95643790820208e-05
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section A.  MA Growth Percentage",0.000146106292559711
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section G.  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount",0.000202086368443962
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section I New Medicare Card Project (formerly the Social Security Number Removal Initiative  SSNRI)",0.000120973153768405
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section II Coverage of Supervised Exercise Therapy (SET) for Symptomatic Peripheral Artery Disease (PAD)",0.000112882333640231
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section II Meaningful Difference (Substantially Duplicative Plan Offerings)",0.000124543815635112
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section III Benefit Review",0.000122732519844412
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section III Timely Updates to LIS Status Based on Best Available Evidence",0.00010075307247411
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section H.  CMS HCC Risk Adjustment Model for CY 2019",0.000212251803356356
"CMS-2017-0163-1150-1-4",72,"3.75469235631325e-05","Section II Employer Group Waiver Plans",0.000207044385747003
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section I Enhancements to the 2019 Star Ratings and Future Measurement Concepts",8.99418579878502e-07
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section III Improving Drug Utilization Review Controls in Medicare Part D",2.9644331388758e-06
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section I Validation Audits",7.801205480201e-06
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section B.  Calculation of Fee for Service Cost",5.50936891099283e-06
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section G.  MA Employer Group Waiver Plans",8.42420574184076e-06
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section L.  Normalization Factors",1.14232413853463e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section A.  MA Benchmark  Quality Bonus Payments and Rebate",7.52974045106438e-06
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section IV   Medicare Medicaid Plans",5.48787256306575e-06
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section I.  ESRD Risk Adjustment Model for CY 2019",1.15325159329719e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section III CY 2019 Formulary Submission Window",1.21641982343082e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section I Incomplete and Inaccurate Bid Submissions",2.26393370351607e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section E.  Clinical Trials",2.21636701369699e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section II Improving Beneficiary Communications and Reducing Burden for Integrated D SNPs",1.51574028775394e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section II Part C Cost Sharing Standards",1.48376036820647e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section II Total Beneficiary Cost (TBC)",1.32115891376938e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section III Using the Best Available Information when making B vs D Coverage Determinations for Immunosuppressants and Inhalation Durable Medical Equipment (DME) Supply Drugs",2.07981032523992e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section C.  Part D Risk Sharing",2.55140908046396e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section II Maximum Out of Pocket (MOOP) Limits",2.49853162505666e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section I Audit of the Sponsoring Organization s Compliance Program Effectiveness",3.5493966770352e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section O.  Quality Payment Program",2.52847571990507e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section II Health Related Supplemental Benefits",3.44788570211512e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section II Parts A and B Cost sharing for Individuals Enrolled in the Qualified Medicare Beneficiary (QMB) Program",3.04922788741412e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section II Per Member Per Month (PMPM) Actuarial Equivalent (AE) Cost Sharing Limits",3.87538901928596e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section III Improving Access to Part D Vaccines",2.62277505669617e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section D.  Medicare Part D Benefit Parameters  Annual Adjustments for Defined Standard Benefit in 2019",1.29282347868574e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section E.  Estimated Total Covered Part D Spending at Out of Pocket Threshold for Applicable Beneficiaries",2.77819389650533e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section I Innovations in Health Plan Design",3.17543788246103e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section II Encounter Data Listening Forums  Monitoring and Compliance Activities",3.24878506081104e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section III Tier Composition",4.59243068332424e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section J.  Frailty Adjustment for PACE organizations and FIDE SNPs",4.74744114496427e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section E.  Reduced Coinsurance for Applicable Beneficiaries in the Coverage Gap",3.56438824649334e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section III Expanding the Part D OTC Program",5.52438803782671e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section D.  ESRD Rates",3.65706624378707e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section I Plan Corrections",4.14166098663288e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section A.  Update of the RxHCC Model",2.28230186141229e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section II Tiered Cost Sharing of Medical Benefits",5.75024275520058e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section II Special Needs Plan (SNP) Legislative Sunset Provision",9.40182048514056e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section III Part D Mail Order Refill Consent Policy  Solicitation for Comments",3.59475454098673e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section II Cost Plan Transition to MA under MACRA",0.993094180954059
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section II Plans with Low Enrollment",5.12202792258213e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section III Low Enrollment Plans (Stand alone PDPs only)",6.60540109273376e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section III Part D Benefit Parameters for Non Defined Standard Plans",3.72157628268881e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section M.  Medical Loss Ratio Credibility Adjustment",8.7216522859896e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section II Medicare Advantage (MA) Uniformity Flexibility",3.51978870328456e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section II Medicare Diabetes Prevention Program (MDPP) Services Clarification",7.04664544669183e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section B.  Encounter Data as a Diagnosis Source for 2019",0.000107149320319153
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section B.  FFS Growth Percentage",4.04246404618578e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section C.  IME Phase Out",7.35366337011403e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section II Enhanced Disease Management (EDM) for Dual Eligible Special Needs Plans (D SNPs) and Institutional Special Needs Plans (I SNPs)",8.54502824114404e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section II Overview of CY 2019 Benefits and Bid Review",4.51866045410206e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section II Transparency   Timeliness with Prior Authorization Processes",6.65751080000655e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section III LIS Enrollee Cost sharing for Out of Network Part D Drugs",5.15330566543181e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section D.  Retiree Drug Subsidy Amounts",0.000154110726078883
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section I Plan Finder Civil Money Penalty (CMP) Icon or Other Type of Notice",6.50359119897796e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section II Cost Plan Competition Requirements",0.000117601526802623
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section II Medicare Advantage (MA) Segmented Service Area Options",0.00012833167265598
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section F.  Location of Network Areas for PFFS Plans in Plan Year 2020",7.97945076966579e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section H.  Enhanced Medication Therapy Management (MTM) Model",5.78969296091917e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section I Enforcement Actions for Provider Directories",0.000100753072474103
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section II Rewards and Incentives for Completion of a Health Risk Assessment (HRA)",5.45299484270674e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section II Special Needs Plan (SNP) Specific Networks Research and Development",0.000146106292559709
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section III Coordination of Benefits (COB) User Fee",7.68865316734684e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section III Medication Therapy Management (MTM) Annual Cost Threshold",0.000101970492313588
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section K.  Medicare Advantage Coding Pattern Adjustment",0.000104495779777681
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section II Outpatient Observation Services",0.000109941138994702
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section II Part C Optional Supplemental Benefits",0.000114412744156127
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section F.  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap",0.000104495779777681
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section I Annual Calendar",5.38342337295302e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section III Specialty Tiers",0.000124543815635089
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section N.  Encounter Data as a Diagnosis Source for 2019",9.95643790820216e-05
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section A.  MA Growth Percentage",0.000146106292559712
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section G.  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount",0.00020208636844396
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section I New Medicare Card Project (formerly the Social Security Number Removal Initiative  SSNRI)",0.000120973153768413
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section II Coverage of Supervised Exercise Therapy (SET) for Symptomatic Peripheral Artery Disease (PAD)",0.000112882333640237
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section II Meaningful Difference (Substantially Duplicative Plan Offerings)",0.000124543815635106
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section III Benefit Review",0.000122732519844417
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section III Timely Updates to LIS Status Based on Best Available Evidence",0.000100753072474105
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section H.  CMS HCC Risk Adjustment Model for CY 2019",0.000212251803356357
"CMS-2017-0163-1150-1-4",73,"3.75469235631354e-05","Section II Employer Group Waiver Plans",0.000207044385747015
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section I Enhancements to the 2019 Star Ratings and Future Measurement Concepts",8.99418579927528e-07
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section III Improving Drug Utilization Review Controls in Medicare Part D",2.96443313877033e-06
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section I Validation Audits",7.80120548020172e-06
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section B.  Calculation of Fee for Service Cost",5.50936891098836e-06
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section G.  MA Employer Group Waiver Plans",8.42420574183344e-06
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section L.  Normalization Factors",1.1423241385343e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section A.  MA Benchmark  Quality Bonus Payments and Rebate",7.52974045106126e-06
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section IV   Medicare Medicaid Plans",5.48787256285375e-06
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section I.  ESRD Risk Adjustment Model for CY 2019",1.15325159329706e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section III CY 2019 Formulary Submission Window",0.730321120654971
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section I Incomplete and Inaccurate Bid Submissions",2.263933703515e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section E.  Clinical Trials",2.21636701369616e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section II Improving Beneficiary Communications and Reducing Burden for Integrated D SNPs",1.51574028775305e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section II Part C Cost Sharing Standards",1.48376036820487e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section II Total Beneficiary Cost (TBC)",1.32115891376852e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section III Using the Best Available Information when making B vs D Coverage Determinations for Immunosuppressants and Inhalation Durable Medical Equipment (DME) Supply Drugs",2.07981032523997e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section C.  Part D Risk Sharing",2.55140908046355e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section II Maximum Out of Pocket (MOOP) Limits",2.49853162505578e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section I Audit of the Sponsoring Organization s Compliance Program Effectiveness",3.54939667703492e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section O.  Quality Payment Program",2.52847571990429e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section II Health Related Supplemental Benefits",3.44788570211443e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section II Parts A and B Cost sharing for Individuals Enrolled in the Qualified Medicare Beneficiary (QMB) Program",3.04922788741339e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section II Per Member Per Month (PMPM) Actuarial Equivalent (AE) Cost Sharing Limits",3.87538901928562e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section III Improving Access to Part D Vaccines",2.62277505669558e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section D.  Medicare Part D Benefit Parameters  Annual Adjustments for Defined Standard Benefit in 2019",1.29282347868499e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section E.  Estimated Total Covered Part D Spending at Out of Pocket Threshold for Applicable Beneficiaries",2.77819389650513e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section I Innovations in Health Plan Design",3.17543788246066e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section II Encounter Data Listening Forums  Monitoring and Compliance Activities",3.24878506081107e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section III Tier Composition",4.59243068332459e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section J.  Frailty Adjustment for PACE organizations and FIDE SNPs",4.74744114496443e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section E.  Reduced Coinsurance for Applicable Beneficiaries in the Coverage Gap",3.56438824649249e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section III Expanding the Part D OTC Program",5.52438803782666e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section D.  ESRD Rates",3.65706624378656e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section I Plan Corrections",4.14166098663193e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section A.  Update of the RxHCC Model",2.28230186141238e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section II Tiered Cost Sharing of Medical Benefits",5.75024275519957e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section II Special Needs Plan (SNP) Legislative Sunset Provision",9.40182048513974e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section III Part D Mail Order Refill Consent Policy  Solicitation for Comments",3.59475454098689e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section II Cost Plan Transition to MA under MACRA",7.7593472426291e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section II Plans with Low Enrollment",5.12202792258072e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section III Low Enrollment Plans (Stand alone PDPs only)",6.60540109273238e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section III Part D Benefit Parameters for Non Defined Standard Plans",3.72157628268921e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section M.  Medical Loss Ratio Credibility Adjustment",8.72165228598873e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section II Medicare Advantage (MA) Uniformity Flexibility",3.51978870328334e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section II Medicare Diabetes Prevention Program (MDPP) Services Clarification",7.04664544669159e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section B.  Encounter Data as a Diagnosis Source for 2019",0.000107149320319155
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section B.  FFS Growth Percentage",4.04246404618554e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section C.  IME Phase Out",7.35366337011384e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section II Enhanced Disease Management (EDM) for Dual Eligible Special Needs Plans (D SNPs) and Institutional Special Needs Plans (I SNPs)",8.54502824114423e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section II Overview of CY 2019 Benefits and Bid Review",4.51866045410088e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section II Transparency   Timeliness with Prior Authorization Processes",6.65751080000594e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section III LIS Enrollee Cost sharing for Out of Network Part D Drugs",5.15330566543178e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section D.  Retiree Drug Subsidy Amounts",0.000154110726078873
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section I Plan Finder Civil Money Penalty (CMP) Icon or Other Type of Notice",6.50359119897711e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section II Cost Plan Competition Requirements",0.000117601526802602
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section II Medicare Advantage (MA) Segmented Service Area Options",0.000128331672655974
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section F.  Location of Network Areas for PFFS Plans in Plan Year 2020",7.97945076966471e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section H.  Enhanced Medication Therapy Management (MTM) Model",5.78969296091848e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section I Enforcement Actions for Provider Directories",0.000100753072474101
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section II Rewards and Incentives for Completion of a Health Risk Assessment (HRA)",5.45299484270551e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section II Special Needs Plan (SNP) Specific Networks Research and Development",0.000146106292559709
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section III Coordination of Benefits (COB) User Fee",7.68865316734746e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section III Medication Therapy Management (MTM) Annual Cost Threshold",0.000101970492313589
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section K.  Medicare Advantage Coding Pattern Adjustment",0.00010449577977768
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section II Outpatient Observation Services",0.000109941138994696
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section II Part C Optional Supplemental Benefits",0.00011441274415612
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section F.  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap",0.00010449577977768
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section I Annual Calendar",5.38342337295192e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section III Specialty Tiers",0.000124543815635092
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section N.  Encounter Data as a Diagnosis Source for 2019",9.95643790820195e-05
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section A.  MA Growth Percentage",0.000146106292559713
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section G.  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount",0.000202086368443963
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section I New Medicare Card Project (formerly the Social Security Number Removal Initiative  SSNRI)",0.000120973153768407
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section II Coverage of Supervised Exercise Therapy (SET) for Symptomatic Peripheral Artery Disease (PAD)",0.000112882333640229
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section II Meaningful Difference (Substantially Duplicative Plan Offerings)",0.000124543815635091
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section III Benefit Review",0.000122732519844414
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section III Timely Updates to LIS Status Based on Best Available Evidence",0.000100753072474103
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section H.  CMS HCC Risk Adjustment Model for CY 2019",0.000212251803356355
"CMS-2017-0163-1150-1-4",74,"0.00649878858736579","Section II Employer Group Waiver Plans",0.000207044385747009
"CMS-2017-0163-1150-1-4",75,"3.75469235631397e-05","Section I Enhancements to the 2019 Star Ratings and Future Measurement Concepts",8.9941857989525e-07
