"","agencyAcronym","allowLateComment","attachmentCount","commentDueDate","commentStartDate","commentText","docketId","docketTitle","docketType","documentId","documentStatus","documentType","numberOfCommentsReceived","openForComment","postedDate","title"
"1103","CMS",FALSE,0,"2018-03-05T23:59:59-05:00","2018-02-01T00:00:00-05:00","Please remember the hospice industry!  Our patients rely on these pain relief medications, and our clinical staff are tedious in their attention to detail so as not to abuse the system.  Hospice as a whole will suffer if we are not permitted to furnish the care that our patients and their families rely on us to provide.","CMS-2017-0163","Advance Notice of Methodological Changes for Calendar Year (CY) 2019 for the Medicare Advantage (MA)","Nonrulemaking","CMS-2017-0163-0088","Posted","Public Submission",1,FALSE,"2018-02-20T00:00:00-05:00","Brad Eades-AL"
"1104","CMS",FALSE,0,NA,NA,"If you are not their Dr, do not know their condition then how can you be so vain to think you should tell the Dr who is treating them what the limit to anything is. I don't know you but how about I tell your Dr how to treat you and your family? CDC reports that Dr prescribed opiates don't contribute to your manufactured hysteria. Only responsible for .02% of deaths. We all know it's illegal drugs but when talking about it you show Dr prescribed pill bottles. The question is: facts don't support your actions, so why. We really want an answer. You can contact me Petroh2o@yahoo.com we also want the CDC board responsible for guidelines investigated. It is now common knowledge they used fake numbers. That alone warrants an investigation, again why haven't you? We know the head stepped down for trading stick. Did she own any of Braeburn pharmaceutical, did she have ties to Gingrich, Kennedy, VanJones?","CMS-2017-0163","Advance Notice of Methodological Changes for Calendar Year (CY) 2019 for the Medicare Advantage (MA)","Nonrulemaking","CMS-2017-0163-0629","Posted","Public Submission",1,FALSE,"2018-04-19T00:00:00-04:00","Michael Petro-MO"
"1105","CMS",FALSE,0,NA,NA,"I am an Intractable pain patient with Adhesive Arachnoiditis, Central Nervous System Inflamation/Abnormal Neuroplasticity, Cervical Spine Degeneration. I was electrocuted in a industrial accident, and fell from an over head crane. Please do not lower the daily dosage of opiates and take away people's chance at having any quality of life. Many patients meds help them function, so they are not a burden on their families. I have been very upset about all the pain management clinics that have been closing. People are giving up and are dieing, because their pain meds were taken away. Patients are told if they don't have cancer they can't get care. The CDC guidlines were supposed to help not kill people. Patients such as Bryan Spece and Jay Lawrence are dead. Unrelenting pain is a horrible experience, for patients that have had pain care then it was taken away is cruel and more than some can bare. McGill University in Montreal has done studies showing how untreated pain causes changes to our immune systems. Northwestern University has done studies that prove untreated pain rewires the brain. Every one is not the same, let real science guide you. There has been so much damage done to people who need your help, don't make their lives worse. My Ulcerative Colitis medicine Apriso cost $1,488.00 for 3 months . Why not go after these greedy companies that over charge patients who need this medicine? It has gotten to the point that very ill suffering patients have to worry what tomorrow will bring.  Think what it is like to be awakened every day by pain that keeps you from resting properly, tie your shoes, getting dressed, make yourself something to eat or bathe. Living with pain is very hard, please don't take away patients chance at having some quality of life. One size does not fit all. Don't let another patient suffer and go thru hell. It is cruel and wrong. We must ensure well intended government policies and prescribing guidlines do not unnecessarily restrict the use of opioids pain medications for people who truly need them and use them responsibly. Many Anesthesiologist push for these lower guidlines because they get to focus on treatments such as epidural injections, invasive procedures, surgical implants, that are more exspencive, have not worked and usually cause more harm. Do not push for regulations that will cause people to suffer and die from physiological impacts of living with inadequately treated pain. Please do not impose guidlines that fail to address the medication needs of long term Chronic and Intractable pain patients.","CMS-2017-0163","Advance Notice of Methodological Changes for Calendar Year (CY) 2019 for the Medicare Advantage (MA)","Nonrulemaking","CMS-2017-0163-0543","Posted","Public Submission",1,FALSE,"2018-03-12T00:00:00-04:00","Joe Kramer-OH"
"1106","CMS",FALSE,0,NA,NA,"   I am a 66-year-old woman who has been disabled since 1988. My insurance coverage is through Medicare and Tricare for Life. Besides receiving general care from my primary medical physician, I have been in a Pain Management program for the past eight years. Because the Pain Management center moved to another city, I was forced to find a new provider in my city. Presently and for the last four years, a doctor specializing in Neurological Disorders is treating me. 

   When I was very young I was diagnosed with Scoliosis. Thereafter I became Diabetic type I, and following numerous vehicle and falling accidents, I became a chronic pain patient diagnosed with Fibromyalgia, Degenerative Disk Disease, Psoriatic Arthritis, Neuropathy with bone spurs and Migraine headaches.

   Presently my pain management doctor is seeing me through very difficult times in my life. He has presented me with a manageable living of life by strictly controlling my pain medications that consist of a 48 hour Fentanyl 75 MCG patch, Dilaudid 2 MG and Diazepam 5 MG. Taking these medications as directed has been no less then a miracle in controlling my numerous medical problems. 

   To simply now restrict my doctor's prescribed medications would subject me once again to pains that no person should have to live with. I have full faith in my pain management doctor and his prescribed medications for me.

   All medical professionals should take time in realizing some doctors are true to their oath and their patient when prescribing medications. Because some people violate the law, others should not be held responsible. Limiting these good doctors and people is the same as a jail sentence.

   Thank you for listening to me.    

","CMS-2017-0163","Advance Notice of Methodological Changes for Calendar Year (CY) 2019 for the Medicare Advantage (MA)","Nonrulemaking","CMS-2017-0163-0841","Posted","Public Submission",1,FALSE,"2018-04-20T00:00:00-04:00","Eleanor Freitag-VA"
"1107","CMS",FALSE,0,"2018-03-05T23:59:59-05:00","2018-02-01T00:00:00-05:00","Please don't do this. What you have already done is start to kill off the chronic pain community.  We cannot get our medications. Right now I'm in tears even trying to find a new Dr for when I move.  Everyone is different, metabolism, tolerance,  size uptake, genes etc  

Please Stop. I don't even have the strength to type everything out today ","CMS-2017-0163","Advance Notice of Methodological Changes for Calendar Year (CY) 2019 for the Medicare Advantage (MA)","Nonrulemaking","CMS-2017-0163-0181","Posted","Public Submission",1,FALSE,"2018-03-02T00:00:00-05:00","Jennifer Anonymous-NY"
"1108","CMS",FALSE,0,NA,NA,"As a chronic pain patient I urge those in charge not to create more regulations that will only hurt legimate patients and do little to stop the drug seekers.
I believe the decisions should be left to the doctors who see patients like me on a regular basis.  Patients who follow the rules, submit willingly to drug testing, and anything else they ask of me. 
Without medication I would be unable to work and continue to be a productive member of society. ","CMS-2017-0163","Advance Notice of Methodological Changes for Calendar Year (CY) 2019 for the Medicare Advantage (MA)","Nonrulemaking","CMS-2017-0163-0810","Posted","Public Submission",1,FALSE,"2018-04-20T00:00:00-04:00","Melissa Morgan-NV"
"1109","CMS",FALSE,0,NA,NA,"Your interfering in Dr patient relationships has caused my pain management Dr to quit practicing. Are there studies on chronic pain patients? I am able to have quality of life with 3 opiate pills a day. Now i will spend my life in bed thanks to gov interference.  There are chronic pain patients who literally have a life because of opiates. You are lumping us with addicts and ruining lives,  causing suffering and suicide. It's shameful.  ","CMS-2017-0163","Advance Notice of Methodological Changes for Calendar Year (CY) 2019 for the Medicare Advantage (MA)","Nonrulemaking","CMS-2017-0163-0633","Posted","Public Submission",1,FALSE,"2018-04-19T00:00:00-04:00","Kay S-MI"
"1110","CMS",FALSE,0,NA,NA,"My wife suffers daily with chronic intractable pain due to several conditions including fibromyalgia, double scoliosis, degenerative disk disease, and now several collapsed disks. She has been stabilized on opioid medications for over ten years and she is a responsible, model patient. She has never asked for more medication nor has she ever broken any rules or regulations required by her doctors. We do not agree with the proposed limitations of 90 MMEs or the limit of 3, 5, or 7 days of medications. My wife has been subjected to every possible protocol and there is nothing left that would not do further harm except for the pain medications she currently receives which is a combination of extended release morphine and hydrocodone for pain flares. She does not experience 'highs' from these medications nor does she display 'drug seeking behavior'. She is tested every month by her pain specialist and her medications are counted at every appointment. Please stop punishing chronic pain patients regardless of what is causing their pain and concentrate on the real problem which is illegal fentanyl and heroin and those who take it. The policies already imposed by the CDC, FDA, and DEA have caused great medical harm and many pain patients are no longer receiving their medications. It breaks my heart that my wife has to suffer so much pain and that the government is making it more and more difficult every day. She lives in constant fear that she will be the next one to lose her medications.  Please stop the war on chronic pain patients.

","CMS-2017-0163","Advance Notice of Methodological Changes for Calendar Year (CY) 2019 for the Medicare Advantage (MA)","Nonrulemaking","CMS-2017-0163-0825","Posted","Public Submission",1,FALSE,"2018-04-20T00:00:00-04:00","Evert Anonymous-CA"
"1111","CMS",FALSE,0,"2018-03-05T23:59:59-05:00","2018-02-01T00:00:00-05:00","The 7 day opioids limit would be an almost impossible hurdle to overcome for me as a home-bound pain patient without a drivers license. I already have to find someone to drive to my doctors once a month and see my doctor once every three months. I'm not sure how you think this will help fight this epidemic but for pain patients this is just another punishment when we're not doing anything wrong. I can't refill my meds even one day early, even on holidays. I'm not sure how I would even go about abusing them. I follow all the rules and yet you propose punishing me for being sick. Please don't do this. Please. ","CMS-2017-0163","Advance Notice of Methodological Changes for Calendar Year (CY) 2019 for the Medicare Advantage (MA)","Nonrulemaking","CMS-2017-0163-0187","Posted","Public Submission",1,FALSE,"2018-03-02T00:00:00-05:00","Tracy Anonymous-IL"
"1112","CMS",FALSE,0,NA,NA,"To whom it may concern:
It is simply inhumane to take control of what amount if MME opioids Doctors can give their patients. I implore you to have dignity  and passion  for chronic pain patients. I suffer from Arachnoditis  due to an Dr. giving me 3 consecutive  epidural steroid injections  that punctured  my dura. EVERYONE metabolize opioid differently.  Cutting needed patients off or cutting down without knowledge is not the government's  position to make. Dog owners or the Veterinarian  would not let a animal suffer needlessly  in pain. WE would be placed in jail to let our beloved animal suffer. Please be a voice for our  Disabled Veterans  that are in chronic pain and the rest of us once hard working Americans that took an unknown path of daily pain beyond  our control. I ask you to consider doing test on patents on how opioid effect each person. What one person takes for chronic pain may be allot more or less then others. Respectively,  the stigma of Dr/ patients causing the opioid  epidemic is ludicrous. You don't  find chronic pain patients passed out in  bathrooms. It's the illegal fentanyl  and carfentanyl  flowing into our country and streets  is the real issue. Until we, as Americans stop that, the opioid  epidemic will continue to spiral downhill. Please do the right thing. There are millions of people counting  on YOU!
Sincerely, 
An American Disabled Citizen ","CMS-2017-0163","Advance Notice of Methodological Changes for Calendar Year (CY) 2019 for the Medicare Advantage (MA)","Nonrulemaking","CMS-2017-0163-0679","Posted","Public Submission",1,FALSE,"2018-04-19T00:00:00-04:00","Anonymous-PA"
"1113","CMS",FALSE,0,NA,NA,"Why when we know that ""opioid overdose are heroin not prescription drugs . I have RSD rated on the MC GILL pain scale as one of the most painful diseases known to man.My life is hard enough without you making it hard for pain patients to get the relief they need. To use an analogy why don't you ban people from driving.. Auto accidens kill about the same amount as opioid overdose. BAN CARS THEY KILL.It doesn't matter that they help people...they kill so ban them...THE OTHER THING IS YOU GUYS SAY OPIOID OVERDOSE INSTEAD OF HEROIN OVERDOSE. YES PRESCRIPTION DRUG OD IS UP A LITTLE.BUT HEROIN OD'S ARE AT AN ALL TIME HIGH.DON'T PUNISH LAW ABIDING CITIZENS BECAUSE OF HEROIN DRUG ADDICTS.IT'S NOT RIGHT.","CMS-2017-0163","Advance Notice of Methodological Changes for Calendar Year (CY) 2019 for the Medicare Advantage (MA)","Nonrulemaking","CMS-2017-0163-0868","Posted","Public Submission",1,FALSE,"2018-04-20T00:00:00-04:00","Matt Hawkins-CA"
"1114","CMS",FALSE,0,NA,NA,"In 1998 I had a horse crash that resulted in 2 neck surgeries, 2 years apart. The surgeries corrected the initial hideous pain, but the daily intractable pain that lasted for a few years post surgery made my life and work as an illustrator very difficult. There were times I thought it wasn't worth the pain to be alive. I couldn't think or even just sit quietly pain would overtake every aspect of my physical experience. I would not have been able to make a living without Vicodin. Even in 2007 I was very strictly regulated in how many pills I was allowed to have and I saved them for the very worst of times. Over the years I've found strategies to address pain including bodywork (massages) and acupuncture and changing my work. 10 years post 2nd surgery, Advil is my go-to pain reliever. My point is for 5-6 years I used Vicodin as a tool, a bridge from catastrophic pain and long term intractable daily pain to the grateful place I am now. When I didn't need the Vicodin anymore, I didn't take it. I now get 20 pills a year for management and I had 8 left in 2016. This is an opioid success story. 


But now, in classic totalitarian form, the innocent will pay for the weaknesses and poor judgement of others. My own doctor treats less and less pain patients because he is terrified of the government. When I think of the pain I was once in (and I am talking writhing around unable to be still level pain) and imagine being denied pain relief because some person somewhere might abuse this life saver? I am certain that suicide would have been considered. No one who has never experienced chronic intractable pain should be legislating medical therapies for people who are. 
","CMS-2017-0163","Advance Notice of Methodological Changes for Calendar Year (CY) 2019 for the Medicare Advantage (MA)","Nonrulemaking","CMS-2017-0163-0992","Posted","Public Submission",1,FALSE,"2018-04-30T00:00:00-04:00","Ande Cook, Atlanta, GA"
"1115","CMS",FALSE,0,NA,NA," I strongly urge you to reject both the proposed changes to Medicare part D for opioids used by chronic pain patients. The government has no business dictating how much  or what types of medications can be prescribed to a patient. This should be left to the physician who is actually treating the patient on an individual basis. Often times these opioids are the last medicine of choice to treat chronic pain. Many other medications, especially NSAIDS  cause side-effects such as bleeding and that makes them unavailable to the chronic pain patient.

People are all unique and should not be treated with ""one-size fits all ""restrictions. 

 Furthermore, I urge you to reject limiting patients to a seven day supply of their medication. It will cause tremendous hardship for chronic pain patients with extra trips to the doctor's office and to the pharmacy.  Many can't drive and need to rely on family and friends for transportation. Many people will end up with lapses in their medication because of delays getting into the doctor's office or trying to get transportation so often. These trips to the doctor and pharmacy are often exhausting and will be the only thing that person can do for at least that day, maybe two or three days. 

 Please stop punishing the millions of people with chronic pain. We do not abuse our medication. We already sign contracts with our doctor and are subject to random drug tests and  pill counts just  to obtain our medication. Opioids provide people in chronic pain with just enough relief to have some quality of life to do things like go to the grocery store, cook a meal, and go to church.

The real problem is with the Fentanyl and Heroin that is illegally coming in from China and Mexico and the addicts that are using those drugs. These proposed changes will do nothing to stop them. The government needs to focus on efforts there and not to control people's medication.

 Continued restrictions on opioids for chronic pain control  is inhumane. Many patients will be forced into disability. Others will become bedridden and have severely  diminished quality of life. The end result will be a tremendous increase in the number of suicides.  A lifetime of pain without relief is no life at all.

Please reject these proposed changes and leave the decisions for patient care and treatment to the doctors who know their patients.  Thank you! ","CMS-2017-0163","Advance Notice of Methodological Changes for Calendar Year (CY) 2019 for the Medicare Advantage (MA)","Nonrulemaking","CMS-2017-0163-0774","Posted","Public Submission",1,FALSE,"2018-04-20T00:00:00-04:00","Anonymous-MI"
"1116","CMS",FALSE,2,NA,NA,"See attached file(s)

TO WHOM IT MAY CONCER:

I am opposed to this draft call letter for 2019
There should be no hard edit limit.  It is between the doctor and patient.

All the overdoses are a bunch of baloney.
Not caused by legitimate monitored pain patients.
I have attached several copies of coroner's reports showing OD's are mostly caused
but ""poly-pharmacy"".  Mostly combining alcohol with opioids is what's causing the OD's
Don't implement 90MME hard edits.","CMS-2017-0163","Advance Notice of Methodological Changes for Calendar Year (CY) 2019 for the Medicare Advantage (MA)","Nonrulemaking","CMS-2017-0163-0733","Posted","Public Submission",1,FALSE,"2018-04-19T00:00:00-04:00","Joe Benton-NV"
"1117","CMS",FALSE,0,NA,NA,"I am a Medicaid patient and have been diagnosed with scoliosis, degenerative disc disease, spondylolisthesis, and suspected arachnoiditis.  I rely on opiod medications to manage my incurable, intractable pain.  These proposed regulations are not supported by any reliable science, and If CMS enforces a hard limit for opioid doses per day, this will give insurance companies and pharmacies an excuse to stop paying for my necessary prescriptions and/or dispensing them at all.  Also, if enacted, these policies could force even more doctors away from treating chronic, intractable pain patients, create more demand for emergency room services, and could increase the rate of suicides in our country.","CMS-2017-0163","Advance Notice of Methodological Changes for Calendar Year (CY) 2019 for the Medicare Advantage (MA)","Nonrulemaking","CMS-2017-0163-0568","Posted","Public Submission",1,FALSE,"2018-03-12T00:00:00-04:00","Anonymous-AR"
"1118","CMS",FALSE,0,NA,NA,"I am a retired oncology and hospice clinical social worker with 26 years of experience on pain management teams. Regulators who restrict categorically pain management are guilty of interference of pain management teams who understand best sensitivity, liver metabolism and even genetic factors that allow quality patient pain management plans. Too many factors make any blanket regulations impossible without causing suffering to patients, family and their medical team.

Sincerely,
Dennis Stansell, MSW","CMS-2017-0163","Advance Notice of Methodological Changes for Calendar Year (CY) 2019 for the Medicare Advantage (MA)","Nonrulemaking","CMS-2017-0163-0340","Posted","Public Submission",1,FALSE,"2018-03-12T00:00:00-04:00","Dennis Stansell-GA"
"1119","CMS",FALSE,1,NA,NA,"Not treating human pain is a travesty,  the UN has stated 
""Untreated pain is tantamount to torture or cruel, inhuman or degrading treatment or punishment"" its time to stop this, denying pain control so people can get back to LIVING should be seen as genocide, letting insurance companies, pharmacies and the government be Drs is WRONG, the ""guidlines"" are now being used as law, and millions of Americans that were on a stable dose for YEARS, and having a job, a home, a family, have been forced to discontinue their medications, Do we deny heart patients their medications? And why on earth has the CDC stated that it's ok to give addicts MORE opiates, more anxiety medication and free rescue kits, when you are denying millions of responsible patients the SANE choices,? How backwards is that? They have recommended that addicts, continue to receive their OPIATE treatements, and their anxiety medications, even if they don't stay clean, YET, people in physical pain are denied ALL opiates, and if they are lucky enough to get ANY opiates, they are not allowed to get anxiety, or sleep medication at the same time? How is an addict allowed to get both, (so they will continue to be happy) but pain patients are not.? How is that even possible? Everything is backwards, denying care for one group of people and giving care to another group is discrimination,  how is Safe as u say for addicts to get all the meds tbey need and not sage for a responsible patient who has been fine and stable for YEARS!!!  I hope the opiate haters get what is coming to them, jail or maybe a car crash, or autoimmune disease. Or sever arthritis or some other sever pain causing condition, then let me tell them to do yoga and take an ASPRIN. This is genocide of a group of Americans, hard working, veterans and mothers fathers and children, YES children ate being forced to suffer, this is AMERICA , illegal street drugs, heroin, and illegal fentynal3, and yes even cocaine deaths are up. STOP THE MADNESS please, I bet of you!","CMS-2017-0163","Advance Notice of Methodological Changes for Calendar Year (CY) 2019 for the Medicare Advantage (MA)","Nonrulemaking","CMS-2017-0163-0850","Posted","Public Submission",1,FALSE,"2018-04-20T00:00:00-04:00","Kelley Thormton-VA"
"1120","CMS",FALSE,0,"2018-03-05T23:59:59-05:00","2018-02-01T00:00:00-05:00","I have been diagnosed with Fibromyalgia,  CFS. I need opioid medication on a daily basis for pain control. It allows me to have a resemblance of a normal life. Chronic Pain NEVER stops. Please don't take away what little help I have to live and enjoy what time I have left.","CMS-2017-0163","Advance Notice of Methodological Changes for Calendar Year (CY) 2019 for the Medicare Advantage (MA)","Nonrulemaking","CMS-2017-0163-0164","Posted","Public Submission",1,FALSE,"2018-02-27T00:00:00-05:00","Debra Yates-KY"
"1121","CMS",FALSE,0,"2018-03-05T23:59:59-05:00","2018-02-01T00:00:00-05:00","Restrictions on pain medications should be the responsibility of the patients doctor. Most of us on daily pain. Meds are because we can not function without it. As a patient with Fibromyalgia,  interatitial cystitis, RA, spinal fusions...I take minimal amounts of narcotics and use supplements and exercise to keep my issues at bay. However, if my body goes into a flair...which can last for weeks...I NEED more pain meds. 
As a nurse I understand the epidemic and the concern  BUT I also think this is a way for Medicare to cut costs and you are not thinking of the true effect reducing the coverage of pain meds will have for patients with chronic pain issues. 
I work with a primary doctor, a rheumatologist,  a pain management doctor, and urologist...All who collaborate with me to address my pain. 
Setting standards or requirements to be met is one thing..cutting coverage is NOT the answer. Perhaps if those who are trying to do this woke up every day feeling like you have the flu, combined with feeling like someone beat everyone of your joints with a bat...they would find a better way to address this issue.","CMS-2017-0163","Advance Notice of Methodological Changes for Calendar Year (CY) 2019 for the Medicare Advantage (MA)","Nonrulemaking","CMS-2017-0163-0081","Posted","Public Submission",1,FALSE,"2018-02-20T00:00:00-05:00","Anonymous-NJ"
"1122","CMS",FALSE,0,NA,NA," I have Lupus and MS. And chronic pain. These diseases have ruined my life. The only solace I have is that opioid pain medication makes it bearable and allow me to have some quality of life. 

Before opioid pain meds I tried COUNTLESS other treatments including Neurontin, Lyrica, 800mg Motrin. I tried physical therapy. I was even on antidepressants. But nothing helped. 

I have taken opioids responsibly for 10 years. And now I am terrified that the only thing that's allowed me to lead somewhat of a normal life is going to be greatly reduced or taken away. All because other people abuse them.

I can assure you that people like me who are in too much pain to get out of bed or go to the bathroom unassisted without this medcation, are not selling them. But yet we are being punished because other people want to get high.

I agree that addiction is a disease and I have compassion for people who struggle with it. But unlike addiction, my diseases can't be helped with a stint in rehab and a little willpower. And when you eliminate or drastically reduce the only thing that helps chronic pain patients, the addicts will find another way to get high. And the rest of us will be left to suffer. 

When trying to determine if stricter regulation is warranted, please look at the whole picture. Talk to chronic pain patients and their treating physicians, not just those who have lost a loved one to addiction or people who have no idea what it's like to live every minute of every day in excruciating, relentless pain.

Those of us who are disbled due to traumatic injury or disease have suffered enough. We've lost our health, our careers, and our dignity. Please do not take away the only thing that allows us some quality of life.","CMS-2017-0163","Advance Notice of Methodological Changes for Calendar Year (CY) 2019 for the Medicare Advantage (MA)","Nonrulemaking","CMS-2017-0163-0627","Posted","Public Submission",1,FALSE,"2018-04-19T00:00:00-04:00","Michelle M.-NC"
"1123","CMS",FALSE,0,NA,NA,"For over 15 years I have had chronic back problems and terrible migraines. I now have terribly painful interstitial cystitis. Reducing the pain medicine I receive from my doctor would severely limit my ability to move. I would be much less able to walk, to sit, and to stand for any length of time, much less function in society. I would spend much more time lying on my side in bed. 
Please DO NOT REDUCE the pain medicine dosages that our doctors have deemed necessary. Please. ","CMS-2017-0163","Advance Notice of Methodological Changes for Calendar Year (CY) 2019 for the Medicare Advantage (MA)","Nonrulemaking","CMS-2017-0163-0579","Posted","Public Submission",1,FALSE,"2018-03-12T00:00:00-04:00","Sarah D-GA"
"1124","CMS",FALSE,0,NA,NA,"In 1991,at the age of 29, I was working for Johnson & Johnson as a pharmaceutical sales representative. I was electrocuted in the flooded basement of my parent's house. I suffered many physical injuries, but the most devastating damage occurred in my brain. I have damage to the right frontal lobe, several nerves that were destroyed by the electricity, and now have abnormal white matter as a result of the accident which makes me susceptible to Early Onset Dementia. I have been diagnosed with Traumatic Brain Injury and PTSD. The worst problem that I've lived with for 27 years is severe, chronic head pain. I spent several years searching for a cure at top medical facilities throughout the country, including Emory U. Hospital in Atlanta, GA, Mayo Clinic in Jacksonville, FL, and the U. of Chicago hospital where I participated in the largest study ever conducted on electrical injuries (""Electrical Trauma Research Program"") in 1994. When the Chicago doctors told me that my condition may end in a week or may never end, that's when I knew what the rest of my life would be like.

In addition, I've had four operations on my right knee, resulting in moderate - to - severe osteoarthritis and a knee replacement when I cannot handle the pain any longer. I've ruptured two lumbar discs, both requiring surgery. When I spend more than a couple of days in bed with my severe head pain, my back becomes very stiff and painful. I've spent many days and nights on the bedroom floor. I also broke a bone in my left wrist several times, requiring three surgeries. I have severe osteoarthritis here, too. Ultimately, a fusion of the wrist was the result. 

I have tried every treatment: acupuncture, hypnosis, deep tissue massage, physical therapy, biofeedback and relaxation techniques. I have been prescribed medications for high blood pressure, anti-seizure, anti-depressants, migraines. I've also been prescribed every type of pain medication that I'm aware of. Some doctors gave me far too many pills (back in the 1990's) after I told them the pills weren't working. Untold amounts were flushed down the toilet, before I learned how to properly dispose of them. 

I found a Pain Management Specialist in 2002. He doesn't like prescribing pills, because he thinks severe pain sufferers may take too many to try to eliminate the pain, risking overdose. So I have been using the fentanyl patch 16 years. It took a couple of years to find the right combination, but once it was found, I received the best pain relief since the accident in 1991. I still have pain, and I sometimes have pain levels that reach 9-10 on the 0-10 pain scale. But this medicine keeps my pain at a level that allows me to be alive.

If my current medication, which is far above the levels proposed, were to be taken away, I would not survive. I am not being dramatic. And I am not making a false statement. I CAN NOT survive the pain I have without the fentanyl patches to provide me with relief.  I cannot imagine committing suicide, but I had a friend who did because he couldn't live with his severe pain any longer. And if my medication is taken away, I already know how severe my pain will be because I have lived with it before. If I am forced to do something drastic because of these ill-conceived, uninformed and draconian measures proposed by CMS and enforced by an insurance company's bottom line, CMS will be solely responsible for the outcome. 

Please don't take my medications away! I don't have much of a life, especially compared to what it was before my accident, but I do have family and loved ones that I am able to spend time with now. Without my medications, I won't be able to spend much, if any, time with anyone. That, too, will contribute to the end of my life. What's sad is that there are so many others who suffer as much or more than me. These absurd CMS propositions will destroy millions of lives. And it will not do ANYTHING to address the ""opioid epidemic"". We don't use heroin and illicit, synthetic fentanyl. Those are the substances that are killing people. Look at the CDC ""MMWRs""!","CMS-2017-0163","Advance Notice of Methodological Changes for Calendar Year (CY) 2019 for the Medicare Advantage (MA)","Nonrulemaking","CMS-2017-0163-0354","Posted","Public Submission",1,FALSE,"2018-03-12T00:00:00-04:00","Anonymous-NC"
"1125","CMS",FALSE,1,NA,NA,"Our group, MAPRx, is a national coalition of beneficiary, caregiver, and healthcare professional organizations committed to improving access to prescription medications and safeguarding the well-being of Medicare beneficiaries with chronic diseases and disabilities. This letter serves as our official commentary in response to the Advance Notice of Methodological Changes for CY 2019 for MA Capitation Rates, Part C and Part D Payment Policies, and 2019 Call Letter (""Draft Call Letter"") issued by the Centers for Medicare & Medicaid Services (CMS) on February 1, 2018.

Over the past 12 years, the program has provided a critical avenue for beneficiaries to access prescription drugs. Its success in providing millions of Medicare beneficiaries with coverage for self-administered drugs is commendable. However, MAPRx is grateful for the opportunity to recommend ways to protect and improve the benefit. In particular, our comments focus on 3 themes: beneficiary access (with a focus on out-of-pocket expenditures), beneficiary coverage, and communication/transparency. 

Please see the attached file for the full response.  For questions related to MAPRx or the attached comments, please contact Bonnie Hogue Duffy, Convener, MAPRx Coalition, at (202) 540-1070 or bduffy@nvgllc.com.

","CMS-2017-0163","Advance Notice of Methodological Changes for Calendar Year (CY) 2019 for the Medicare Advantage (MA)","Nonrulemaking","CMS-2017-0163-0907","Posted","Public Submission",1,FALSE,"2018-04-30T00:00:00-04:00","Bonnie Duffy-DC"
"1126","CMS",FALSE,1,NA,NA,"CMS unlawfully proposes to interfere with patients whose doctors treat us for pain, by compelling doctors not to exceed an arbitrary dosage limit, that was arbitrarily and capriciously set by a lobbying group called PROP, who lobbied the Centers for Disease Control to allow PROP to publish a rationale for the arbitrary dosage limit on CDC stationery. CMS must halt this unlawful action or I and other consumers will litigate.

The Medicare Act prohibits Medicare from interfering in how treatment is prescribed or performed.  Medicare may reimburse treatments or refuse to reimburse treatments.  It may not order treatments to be withheld.

The proposed Part D Payment Policies go far beyond that legal authority, allowing an insurer to command a pharmacy not to fill a prescription, if the insurer believes the prescription will exceed the arbitrary PROP standard.  I object to this policy as Count I and will sue to have it overturned if CMS adopts it.

Count II of my lawsuit will consist of the arbitrary and capricious nature of the PROP daily limitation of ""90 milligrams morphine equivalent"" (MMEQ) for pain treatment, on the grounds of it being arbitrary, capricious, and a taking of the Fourth Amendment rights of each person to be secure in his person and effects, without due process of law.  That taking arises, because the PROP standard, which CDC adopted as a Guideline and CMS proposes to turn into a Regulation, makes three demonstrably-false assumptions about human opioid metabolism.  The three false assumptions are that every person's enzymes for metabolizing opioids are identical (they're not), that every person's response to all opioids can be quantified by a scheme PROP proposed for defining the ""equivalency of opioids to morphine"" (the scheme is dangerously flawed), and that the normal human body contains no opioids (30 years of Government research proves that humans manufacture morphine in our red blood cells, a fact of which PROP was actually aware at the time it lied to the public and to CDC).  Imposing PROP's 90 MMEQ standard, in the absence of medical evidence supporting it, is a taking of the right to be secure in one's person and one's effects.

Count III of my lawsuit will not be against CMS, as it will apply to the various corporate co-defendants who financed PROP and advanced the PROP scheme at CDC by gifts of money that facially seem to have served the same purpose as would an unlawful bribe.

Since CMS may be ignorant of the reasoning behind Count II of my planned lawsuit, I'm attaching a recent research paper I sent the Food and Drug Administration, reminding them of what 30 years of federally-funded research on opioids actually proved.  Please read the paper and learn from it.  I would prefer if we did not have to litigate.","CMS-2017-0163","Advance Notice of Methodological Changes for Calendar Year (CY) 2019 for the Medicare Advantage (MA)","Nonrulemaking","CMS-2017-0163-0471","Posted","Public Submission",1,FALSE,"2018-03-12T00:00:00-04:00","MI"
